what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775362487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775370115
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306775374787
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775376191
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775391950
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775394326
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775394329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775399307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775399621
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775401222
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775401225
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775408237
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775414587
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1306775418840
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306775419936
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775421529
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775444839
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775446584
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775446587
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775453929
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775454126
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775464045
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775466827
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775471683
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775471689
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775471831
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775473558
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775481774
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775483961
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775486940
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775510232
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775513517
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775515197
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306775518717
